type,values,model,period,lambda
max_30d,1.7989420464105286,speed_floor,all,0.9450000000000001
max_ltm,1.6333868312455895,speed_floor,all,0.9450000000000001
avg_ltm,1.2565421969754644,speed_floor,all,0.9450000000000001
n_breaches,10,baseline,covid,0.9450000000000001
N_observations,252,baseline,covid,0.9450000000000001
perc_breaches,0.03968253968253968,baseline,covid,0.9450000000000001
conf_level,0.9603174603174603,baseline,covid,0.9450000000000001
avg_shortfall,-0.022504148063509276,baseline,covid,0.9450000000000001
max_shortfall,-0.04931853225521528,baseline,covid,0.9450000000000001
costs,0.13037655196996556,baseline,covid,0.9450000000000001
peak_to_through,4.784954060157823,baseline,covid,0.9450000000000001
max_1d,1.229838779750337,baseline,covid,0.9450000000000001
max_5d,1.9017089880752043,baseline,covid,0.9450000000000001
max_30d,4.188189722146764,baseline,covid,0.9450000000000001
max_ltm,1.5787024912681402,baseline,covid,0.9450000000000001
avg_ltm,1.3023327877168889,baseline,covid,0.9450000000000001
n_breaches,11,speed,covid,0.9450000000000001
N_observations,252,speed,covid,0.9450000000000001
perc_breaches,0.04365079365079365,speed,covid,0.9450000000000001
conf_level,0.9563492063492064,speed,covid,0.9450000000000001
avg_shortfall,-0.032819062994012334,speed,covid,0.9450000000000001
max_shortfall,-0.08208795285439197,speed,covid,0.9450000000000001
costs,0.12185509968398714,speed,covid,0.9450000000000001
peak_to_through,4.360239942978366,speed,covid,0.9450000000000001
max_1d,1.217895217232643,speed,covid,0.9450000000000001
max_5d,1.7423553308131488,speed,covid,0.9450000000000001
max_30d,1.7989420464105286,speed,covid,0.9450000000000001
max_ltm,2.000526753945583,speed,covid,0.9450000000000001
avg_ltm,1.4490427076187467,speed,covid,0.9450000000000001
n_breaches,6,floor,covid,0.9450000000000001
N_observations,252,floor,covid,0.9450000000000001
perc_breaches,0.023809523809523808,floor,covid,0.9450000000000001
conf_level,0.9761904761904762,floor,covid,0.9450000000000001
avg_shortfall,-0.02794992685380041,floor,covid,0.9450000000000001
max_shortfall,-0.04931853225521528,floor,covid,0.9450000000000001
costs,0.13395695958480386,floor,covid,0.9450000000000001
peak_to_through,3.1092333264844534,floor,covid,0.9450000000000001
max_1d,1.229838779750337,floor,covid,0.9450000000000001
max_5d,1.9017089880752043,floor,covid,0.9450000000000001
max_30d,2.993519289012808,floor,covid,0.9450000000000001
max_ltm,1.5787024912681402,floor,covid,0.9450000000000001
avg_ltm,1.2988662127341577,floor,covid,0.9450000000000001
n_breaches,10,cap,covid,0.9450000000000001
N_observations,252,cap,covid,0.9450000000000001
perc_breaches,0.03968253968253968,cap,covid,0.9450000000000001
conf_level,0.9603174603174603,cap,covid,0.9450000000000001
avg_shortfall,-0.022504148063509276,cap,covid,0.9450000000000001
max_shortfall,-0.04931853225521528,cap,covid,0.9450000000000001
costs,0.11949786733806173,cap,covid,0.9450000000000001
peak_to_through,3.3856428510072347,cap,covid,0.9450000000000001
max_1d,1.229838779750337,cap,covid,0.9450000000000001
max_5d,1.7829802453311983,cap,covid,0.9450000000000001
max_30d,3.384480387353429,cap,covid,0.9450000000000001
max_ltm,1.5787024912681402,cap,covid,0.9450000000000001
avg_ltm,1.3023327877168889,cap,covid,0.9450000000000001
n_breaches,5,buffer,covid,0.9450000000000001
N_observations,252,buffer,covid,0.9450000000000001
perc_breaches,0.01984126984126984,buffer,covid,0.9450000000000001
conf_level,0.9801587301587301,buffer,covid,0.9450000000000001
avg_shortfall,-0.013669257277649583,buffer,covid,0.9450000000000001
max_shortfall,-0.028012881683735502,buffer,covid,0.9450000000000001
costs,0.15154487066063108,buffer,covid,0.9450000000000001
peak_to_through,3.8279632481262578,buffer,covid,0.9450000000000001
max_1d,1.229838779750337,buffer,covid,0.9450000000000001
max_5d,1.803898625707095,buffer,covid,0.9450000000000001
max_30d,3.449888289340207,buffer,covid,0.9450000000000001
max_ltm,1.2629619930145122,buffer,covid,0.9450000000000001
avg_ltm,1.1507166505512958,buffer,covid,0.9450000000000001
n_breaches,6,cap_floor,covid,0.9450000000000001
N_observations,252,cap_floor,covid,0.9450000000000001
perc_breaches,0.023809523809523808,cap_floor,covid,0.9450000000000001
conf_level,0.9761904761904762,cap_floor,covid,0.9450000000000001
avg_shortfall,-0.02794992685380041,cap_floor,covid,0.9450000000000001
max_shortfall,-0.04931853225521528,cap_floor,covid,0.9450000000000001
costs,0.12307827495290001,cap_floor,covid,0.9450000000000001
peak_to_through,2.199969623862664,cap_floor,covid,0.9450000000000001
max_1d,1.229838779750337,cap_floor,covid,0.9450000000000001
max_5d,1.7829802453311983,cap_floor,covid,0.9450000000000001
max_30d,2.199969623862664,cap_floor,covid,0.9450000000000001
max_ltm,1.5787024912681402,cap_floor,covid,0.9450000000000001
avg_ltm,1.2988662127341577,cap_floor,covid,0.9450000000000001
n_breaches,7,speed_floor,covid,0.9450000000000001
N_observations,252,speed_floor,covid,0.9450000000000001
perc_breaches,0.027777777777777776,speed_floor,covid,0.9450000000000001
conf_level,0.9722222222222222,speed_floor,covid,0.9450000000000001
avg_shortfall,-0.02643342488060581,speed_floor,covid,0.9450000000000001
max_shortfall,-0.04931853225521528,speed_floor,covid,0.9450000000000001
costs,0.1298050839532859,speed_floor,covid,0.9450000000000001
peak_to_through,3.0213442416322858,speed_floor,covid,0.9450000000000001
max_1d,1.229838779750337,speed_floor,covid,0.9450000000000001
max_5d,1.4581402972274542,speed_floor,covid,0.9450000000000001
max_30d,1.7989420464105286,speed_floor,covid,0.9450000000000001
max_ltm,1.5787024912681402,speed_floor,covid,0.9450000000000001
avg_ltm,1.2792676736199688,speed_floor,covid,0.9450000000000001
n_breaches,7,baseline,financialcrisis,0.9450000000000001
N_observations,462,baseline,financialcrisis,0.9450000000000001
perc_breaches,0.015151515151515152,baseline,financialcrisis,0.9450000000000001
conf_level,0.9848484848484849,baseline,financialcrisis,0.9450000000000001
avg_shortfall,-0.030249887457261895,baseline,financialcrisis,0.9450000000000001
max_shortfall,-0.06912026276317533,baseline,financialcrisis,0.9450000000000001
costs,0.10035497434931186,baseline,financialcrisis,0.9450000000000001
peak_to_through,4.923684037427593,baseline,financialcrisis,0.9450000000000001
max_1d,1.2317902652933135,baseline,financialcrisis,0.9450000000000001
max_5d,1.832860234195471,baseline,financialcrisis,0.9450000000000001
max_30d,2.1111440294571926,baseline,financialcrisis,0.9450000000000001
max_ltm,1.781190685077514,baseline,financialcrisis,0.9450000000000001
avg_ltm,1.3958593013289216,baseline,financialcrisis,0.9450000000000001
n_breaches,7,speed,financialcrisis,0.9450000000000001
N_observations,462,speed,financialcrisis,0.9450000000000001
perc_breaches,0.015151515151515152,speed,financialcrisis,0.9450000000000001
conf_level,0.9848484848484849,speed,financialcrisis,0.9450000000000001
avg_shortfall,-0.030249887457261895,speed,financialcrisis,0.9450000000000001
max_shortfall,-0.06912026276317533,speed,financialcrisis,0.9450000000000001
costs,0.10009196220702628,speed,financialcrisis,0.9450000000000001
peak_to_through,4.923684037427593,speed,financialcrisis,0.9450000000000001
max_1d,1.2317902652933135,speed,financialcrisis,0.9450000000000001
max_5d,1.8297662935893915,speed,financialcrisis,0.9450000000000001
max_30d,1.7989420464105286,speed,financialcrisis,0.9450000000000001
max_ltm,1.781190685077514,speed,financialcrisis,0.9450000000000001
avg_ltm,1.3958593013289216,speed,financialcrisis,0.9450000000000001
n_breaches,6,floor,financialcrisis,0.9450000000000001
N_observations,462,floor,financialcrisis,0.9450000000000001
perc_breaches,0.012987012987012988,floor,financialcrisis,0.9450000000000001
conf_level,0.987012987012987,floor,financialcrisis,0.9450000000000001
avg_shortfall,-0.02867253364814425,floor,financialcrisis,0.9450000000000001
max_shortfall,-0.06912026276317533,floor,financialcrisis,0.9450000000000001
costs,0.10615376109007027,floor,financialcrisis,0.9450000000000001
peak_to_through,2.8309036328641124,floor,financialcrisis,0.9450000000000001
max_1d,1.2048328963915298,floor,financialcrisis,0.9450000000000001
max_5d,1.5585914409652804,floor,financialcrisis,0.9450000000000001
max_30d,2.1111440294571926,floor,financialcrisis,0.9450000000000001
max_ltm,1.6333868312455895,floor,financialcrisis,0.9450000000000001
avg_ltm,1.3161771053383358,floor,financialcrisis,0.9450000000000001
n_breaches,7,cap,financialcrisis,0.9450000000000001
N_observations,462,cap,financialcrisis,0.9450000000000001
perc_breaches,0.015151515151515152,cap,financialcrisis,0.9450000000000001
conf_level,0.9848484848484849,cap,financialcrisis,0.9450000000000001
avg_shortfall,-0.030249887457261895,cap,financialcrisis,0.9450000000000001
max_shortfall,-0.06912026276317533,cap,financialcrisis,0.9450000000000001
costs,0.09313743543828493,cap,financialcrisis,0.9450000000000001
peak_to_through,3.6747517406937775,cap,financialcrisis,0.9450000000000001
max_1d,1.2317902652933135,cap,financialcrisis,0.9450000000000001
max_5d,1.832860234195471,cap,financialcrisis,0.9450000000000001
max_30d,1.96593538526942,cap,financialcrisis,0.9450000000000001
max_ltm,1.781190685077514,cap,financialcrisis,0.9450000000000001
avg_ltm,1.3958593013289216,cap,financialcrisis,0.9450000000000001
n_breaches,4,buffer,financialcrisis,0.9450000000000001
N_observations,462,buffer,financialcrisis,0.9450000000000001
perc_breaches,0.008658008658008658,buffer,financialcrisis,0.9450000000000001
conf_level,0.9913419913419913,buffer,financialcrisis,0.9450000000000001
avg_shortfall,-0.02706078342571126,buffer,financialcrisis,0.9450000000000001
max_shortfall,-0.04183825303649433,buffer,financialcrisis,0.9450000000000001
costs,0.11767983099701906,buffer,financialcrisis,0.9450000000000001
peak_to_through,3.938947229942074,buffer,financialcrisis,0.9450000000000001
max_1d,1.2317902652933135,buffer,financialcrisis,0.9450000000000001
max_5d,1.8328602341954712,buffer,financialcrisis,0.9450000000000001
max_30d,2.0039287237660846,buffer,financialcrisis,0.9450000000000001
max_ltm,1.4249525480620113,buffer,financialcrisis,0.9450000000000001
avg_ltm,1.2875423571365283,buffer,financialcrisis,0.9450000000000001
n_breaches,6,cap_floor,financialcrisis,0.9450000000000001
N_observations,462,cap_floor,financialcrisis,0.9450000000000001
perc_breaches,0.012987012987012988,cap_floor,financialcrisis,0.9450000000000001
conf_level,0.987012987012987,cap_floor,financialcrisis,0.9450000000000001
avg_shortfall,-0.02867253364814425,cap_floor,financialcrisis,0.9450000000000001
max_shortfall,-0.06912026276317533,cap_floor,financialcrisis,0.9450000000000001
costs,0.09893622217904335,cap_floor,financialcrisis,0.9450000000000001
peak_to_through,2.1128220197571355,cap_floor,financialcrisis,0.9450000000000001
max_1d,1.178735767735981,cap_floor,financialcrisis,0.9450000000000001
max_5d,1.450721897700724,cap_floor,financialcrisis,0.9450000000000001
max_30d,1.96593538526942,cap_floor,financialcrisis,0.9450000000000001
max_ltm,1.6333868312455895,cap_floor,financialcrisis,0.9450000000000001
avg_ltm,1.3161771053383358,cap_floor,financialcrisis,0.9450000000000001
n_breaches,6,speed_floor,financialcrisis,0.9450000000000001
N_observations,462,speed_floor,financialcrisis,0.9450000000000001
perc_breaches,0.012987012987012988,speed_floor,financialcrisis,0.9450000000000001
conf_level,0.987012987012987,speed_floor,financialcrisis,0.9450000000000001
avg_shortfall,-0.02867253364814425,speed_floor,financialcrisis,0.9450000000000001
max_shortfall,-0.06912026276317533,speed_floor,financialcrisis,0.9450000000000001
costs,0.10593652309980281,speed_floor,financialcrisis,0.9450000000000001
peak_to_through,2.8309036328641124,speed_floor,financialcrisis,0.9450000000000001
max_1d,1.1787357677359813,speed_floor,financialcrisis,0.9450000000000001
max_5d,1.397950942876885,speed_floor,financialcrisis,0.9450000000000001
max_30d,1.7989420464105286,speed_floor,financialcrisis,0.9450000000000001
max_ltm,1.6333868312455895,speed_floor,financialcrisis,0.9450000000000001
avg_ltm,1.3161771053383358,speed_floor,financialcrisis,0.9450000000000001
n_breaches,4,baseline,dotcom,0.9450000000000001
N_observations,512,baseline,dotcom,0.9450000000000001
perc_breaches,0.0078125,baseline,dotcom,0.9450000000000001
conf_level,0.9921875,baseline,dotcom,0.9450000000000001
avg_shortfall,-0.02133326781368005,baseline,dotcom,0.9450000000000001
max_shortfall,-0.04010317045998066,baseline,dotcom,0.9450000000000001
costs,0.10220224963044335,baseline,dotcom,0.9450000000000001
peak_to_through,2.4773815045133323,baseline,dotcom,0.9450000000000001
max_1d,1.1560995276181556,baseline,dotcom,0.9450000000000001
max_5d,1.3236526031020084,baseline,dotcom,0.9450000000000001
max_30d,1.892986682590637,baseline,dotcom,0.9450000000000001
max_ltm,1.5427245110940444,baseline,dotcom,0.9450000000000001
avg_ltm,1.2493686048181127,baseline,dotcom,0.9450000000000001
n_breaches,4,speed,dotcom,0.9450000000000001
N_observations,512,speed,dotcom,0.9450000000000001
perc_breaches,0.0078125,speed,dotcom,0.9450000000000001
conf_level,0.9921875,speed,dotcom,0.9450000000000001
avg_shortfall,-0.02133326781368005,speed,dotcom,0.9450000000000001
max_shortfall,-0.04010317045998066,speed,dotcom,0.9450000000000001
costs,0.10214505143925676,speed,dotcom,0.9450000000000001
peak_to_through,2.4773815045133323,speed,dotcom,0.9450000000000001
max_1d,1.1370840573874468,speed,dotcom,0.9450000000000001
max_5d,1.3236526031020084,speed,dotcom,0.9450000000000001
max_30d,1.7989420464105286,speed,dotcom,0.9450000000000001
max_ltm,1.5427245110940444,speed,dotcom,0.9450000000000001
avg_ltm,1.2493686048181127,speed,dotcom,0.9450000000000001
n_breaches,4,floor,dotcom,0.9450000000000001
N_observations,512,floor,dotcom,0.9450000000000001
perc_breaches,0.0078125,floor,dotcom,0.9450000000000001
conf_level,0.9921875,floor,dotcom,0.9450000000000001
avg_shortfall,-0.02133326781368005,floor,dotcom,0.9450000000000001
max_shortfall,-0.04010317045998066,floor,dotcom,0.9450000000000001
costs,0.10289838645858869,floor,dotcom,0.9450000000000001
peak_to_through,2.2512137151676708,floor,dotcom,0.9450000000000001
max_1d,1.1560995276181556,floor,dotcom,0.9450000000000001
max_5d,1.3236526031020084,floor,dotcom,0.9450000000000001
max_30d,1.892986682590637,floor,dotcom,0.9450000000000001
max_ltm,1.5427245110940444,floor,dotcom,0.9450000000000001
avg_ltm,1.2493686048181127,floor,dotcom,0.9450000000000001
n_breaches,4,cap,dotcom,0.9450000000000001
N_observations,512,cap,dotcom,0.9450000000000001
perc_breaches,0.0078125,cap,dotcom,0.9450000000000001
conf_level,0.9921875,cap,dotcom,0.9450000000000001
avg_shortfall,-0.02133326781368005,cap,dotcom,0.9450000000000001
max_shortfall,-0.04010317045998066,cap,dotcom,0.9450000000000001
costs,0.10183916665762252,cap,dotcom,0.9450000000000001
peak_to_through,2.325086311800913,cap,dotcom,0.9450000000000001
max_1d,1.1560995276181556,cap,dotcom,0.9450000000000001
max_5d,1.3236526031020084,cap,dotcom,0.9450000000000001
max_30d,1.892986682590637,cap,dotcom,0.9450000000000001
max_ltm,1.5427245110940444,cap,dotcom,0.9450000000000001
avg_ltm,1.2493686048181127,cap,dotcom,0.9450000000000001
n_breaches,2,buffer,dotcom,0.9450000000000001
N_observations,512,buffer,dotcom,0.9450000000000001
perc_breaches,0.00390625,buffer,dotcom,0.9450000000000001
conf_level,0.99609375,buffer,dotcom,0.9450000000000001
avg_shortfall,-0.011064527611037017,buffer,dotcom,0.9450000000000001
max_shortfall,-0.02163009174314734,buffer,dotcom,0.9450000000000001
costs,0.1275523936176186,buffer,dotcom,0.9450000000000001
peak_to_through,2.370020541043705,buffer,dotcom,0.9450000000000001
max_1d,1.1560995276181556,buffer,dotcom,0.9450000000000001
max_5d,1.3236526031020084,buffer,dotcom,0.9450000000000001
max_30d,1.892986682590637,buffer,dotcom,0.9450000000000001
max_ltm,1.2341796088752357,buffer,dotcom,0.9450000000000001
avg_ltm,1.1188761318707034,buffer,dotcom,0.9450000000000001
n_breaches,4,cap_floor,dotcom,0.9450000000000001
N_observations,512,cap_floor,dotcom,0.9450000000000001
perc_breaches,0.0078125,cap_floor,dotcom,0.9450000000000001
conf_level,0.9921875,cap_floor,dotcom,0.9450000000000001
avg_shortfall,-0.02133326781368005,cap_floor,dotcom,0.9450000000000001
max_shortfall,-0.04010317045998066,cap_floor,dotcom,0.9450000000000001
costs,0.10253530348576786,cap_floor,dotcom,0.9450000000000001
peak_to_through,2.1128220197571355,cap_floor,dotcom,0.9450000000000001
max_1d,1.1560995276181556,cap_floor,dotcom,0.9450000000000001
max_5d,1.3236526031020084,cap_floor,dotcom,0.9450000000000001
max_30d,1.892986682590637,cap_floor,dotcom,0.9450000000000001
max_ltm,1.5427245110940444,cap_floor,dotcom,0.9450000000000001
avg_ltm,1.2493686048181127,cap_floor,dotcom,0.9450000000000001
n_breaches,4,speed_floor,dotcom,0.9450000000000001
N_observations,512,speed_floor,dotcom,0.9450000000000001
perc_breaches,0.0078125,speed_floor,dotcom,0.9450000000000001
conf_level,0.9921875,speed_floor,dotcom,0.9450000000000001
avg_shortfall,-0.02133326781368005,speed_floor,dotcom,0.9450000000000001
max_shortfall,-0.04010317045998066,speed_floor,dotcom,0.9450000000000001
costs,0.1028411882674021,speed_floor,dotcom,0.9450000000000001
peak_to_through,2.2512137151676708,speed_floor,dotcom,0.9450000000000001
max_1d,1.1370840573874468,speed_floor,dotcom,0.9450000000000001
max_5d,1.3236526031020084,speed_floor,dotcom,0.9450000000000001
max_30d,1.7989420464105286,speed_floor,dotcom,0.9450000000000001
max_ltm,1.5427245110940444,speed_floor,dotcom,0.9450000000000001
avg_ltm,1.2493686048181127,speed_floor,dotcom,0.9450000000000001
kpf,1,baseline,all,0.9450000000000001
kpf,1,floor,all,0.9450000000000001
kpf,1,cap,all,0.9450000000000001
kpf,1,speed,all,0.9450000000000001
kpf,1,buffer,all,0.9450000000000001
kpf,1,speed_floor,all,0.9450000000000001
kpf,1,cap_floor,all,0.9450000000000001
n_breaches,32,baseline,all,0.9500000000000001
N_observations,5505,baseline,all,0.9500000000000001
perc_breaches,0.005812897366030881,baseline,all,0.9500000000000001
conf_level,0.9941871026339691,baseline,all,0.9500000000000001
avg_shortfall,-0.020855093478431702,baseline,all,0.9500000000000001
max_shortfall,-0.0721612302428487,baseline,all,0.9500000000000001
costs,0.0823609209887033,baseline,all,0.9500000000000001
peak_to_through,5.396778131859441,baseline,all,0.9500000000000001
max_1d,1.2351760666109877,baseline,all,0.9500000000000001
max_5d,1.898497319585149,baseline,all,0.9500000000000001
max_30d,4.091671500358704,baseline,all,0.9500000000000001
max_ltm,1.7939411478625988,baseline,all,0.9500000000000001
avg_ltm,1.2874548892499926,baseline,all,0.9500000000000001
n_breaches,33,speed,all,0.9500000000000001
N_observations,5505,speed,all,0.9500000000000001
perc_breaches,0.005994550408719346,speed,all,0.9500000000000001
conf_level,0.9940054495912807,speed,all,0.9500000000000001
avg_shortfall,-0.024260759725700003,speed,all,0.9500000000000001
max_shortfall,-0.08388643984623781,speed,all,0.9500000000000001
costs,0.08194007097695782,speed,all,0.9500000000000001
peak_to_through,5.173904977824126,speed,all,0.9500000000000001
max_1d,1.1992139839583977,speed,all,0.9500000000000001
max_5d,1.7791865635262427,speed,all,0.9500000000000001
max_30d,1.7734238624204768,speed,all,0.9500000000000001
max_ltm,2.0453627607647356,speed,all,0.9500000000000001
avg_ltm,1.337824337561607,speed,all,0.9500000000000001
n_breaches,21,floor,all,0.9500000000000001
N_observations,5504,floor,all,0.9500000000000001
perc_breaches,0.003815406976744186,floor,all,0.9500000000000001
conf_level,0.9961845930232558,floor,all,0.9500000000000001
avg_shortfall,-0.024774282174431554,floor,all,0.9500000000000001
max_shortfall,-0.0721612302428487,floor,all,0.9500000000000001
costs,0.08867290456393793,floor,all,0.9500000000000001
peak_to_through,3.0098979534194314,floor,all,0.9500000000000001
max_1d,1.2351760666109877,floor,all,0.9500000000000001
max_5d,1.898497319585149,floor,all,0.9500000000000001
max_30d,2.9780183280144064,floor,all,0.9500000000000001
max_ltm,1.6802075811138721,floor,all,0.9500000000000001
avg_ltm,1.2812299164156922,floor,all,0.9500000000000001
n_breaches,32,cap,all,0.9500000000000001
N_observations,5505,cap,all,0.9500000000000001
perc_breaches,0.005812897366030881,cap,all,0.9500000000000001
conf_level,0.9941871026339691,cap,all,0.9500000000000001
avg_shortfall,-0.020855093478431702,cap,all,0.9500000000000001
max_shortfall,-0.0721612302428487,cap,all,0.9500000000000001
costs,0.08126681808853588,cap,all,0.9500000000000001
peak_to_through,3.9522191920669507,cap,all,0.9500000000000001
max_1d,1.2351760666109877,cap,all,0.9500000000000001
max_5d,1.8201347644365284,cap,all,0.9500000000000001
max_30d,3.4139289255154535,cap,all,0.9500000000000001
max_ltm,1.7939411478625988,cap,all,0.9500000000000001
avg_ltm,1.2874548892499926,cap,all,0.9500000000000001
n_breaches,14,buffer,all,0.9500000000000001
N_observations,5505,buffer,all,0.9500000000000001
perc_breaches,0.0025431425976385103,buffer,all,0.9500000000000001
conf_level,0.9974568574023615,buffer,all,0.9500000000000001
avg_shortfall,-0.01690857979126005,buffer,all,0.9500000000000001
max_shortfall,-0.045639462386086044,buffer,all,0.9500000000000001
costs,0.10162152243605607,buffer,all,0.9500000000000001
peak_to_through,4.317422505487553,buffer,all,0.9500000000000001
max_1d,1.2351760666109877,buffer,all,0.9500000000000001
max_5d,1.8155696454520867,buffer,all,0.9500000000000001
max_30d,3.40536637726138,buffer,all,0.9500000000000001
max_ltm,1.435152918290079,buffer,all,0.9500000000000001
avg_ltm,1.1876168105789355,buffer,all,0.9500000000000001
n_breaches,21,cap_floor,all,0.9500000000000001
N_observations,5504,cap_floor,all,0.9500000000000001
perc_breaches,0.003815406976744186,cap_floor,all,0.9500000000000001
conf_level,0.9961845930232558,cap_floor,all,0.9500000000000001
avg_shortfall,-0.024774282174431554,cap_floor,all,0.9500000000000001
max_shortfall,-0.0721612302428487,cap_floor,all,0.9500000000000001
costs,0.0875786029888295,cap_floor,all,0.9500000000000001
peak_to_through,2.2042367069792186,cap_floor,all,0.9500000000000001
max_1d,1.2351760666109877,cap_floor,all,0.9500000000000001
max_5d,1.8201347644365284,cap_floor,all,0.9500000000000001
max_30d,2.2042367069792186,cap_floor,all,0.9500000000000001
max_ltm,1.6802075811138721,cap_floor,all,0.9500000000000001
avg_ltm,1.2812299164156922,cap_floor,all,0.9500000000000001
n_breaches,22,speed_floor,all,0.9500000000000001
N_observations,5504,speed_floor,all,0.9500000000000001
perc_breaches,0.003997093023255814,speed_floor,all,0.9500000000000001
conf_level,0.9960029069767442,speed_floor,all,0.9500000000000001
avg_shortfall,-0.024392905467151893,speed_floor,all,0.9500000000000001
max_shortfall,-0.0721612302428487,speed_floor,all,0.9500000000000001
costs,0.08845751111688535,speed_floor,all,0.9500000000000001
peak_to_through,2.9391646443139594,speed_floor,all,0.9500000000000001
max_1d,1.2351760666109877,speed_floor,all,0.9500000000000001
max_5d,1.4768417368764242,speed_floor,all,0.9500000000000001
max_30d,1.7734238624204768,speed_floor,all,0.9500000000000001
max_ltm,1.6802075811138721,speed_floor,all,0.9500000000000001
avg_ltm,1.2755875129845107,speed_floor,all,0.9500000000000001
n_breaches,11,baseline,covid,0.9500000000000001
N_observations,252,baseline,covid,0.9500000000000001
perc_breaches,0.04365079365079365,baseline,covid,0.9500000000000001
conf_level,0.9563492063492064,baseline,covid,0.9500000000000001
avg_shortfall,-0.022111285497617945,baseline,covid,0.9500000000000001
max_shortfall,-0.05156926248985562,baseline,covid,0.9500000000000001
costs,0.13039115247392544,baseline,covid,0.9500000000000001
peak_to_through,4.6617396641173166,baseline,covid,0.9500000000000001
max_1d,1.2351760666109877,baseline,covid,0.9500000000000001
max_5d,1.898497319585149,baseline,covid,0.9500000000000001
max_30d,4.091671500358704,baseline,covid,0.9500000000000001
max_ltm,1.6215270454303417,baseline,covid,0.9500000000000001
avg_ltm,1.300754058661192,baseline,covid,0.9500000000000001
n_breaches,12,speed,covid,0.9500000000000001
N_observations,252,speed,covid,0.9500000000000001
perc_breaches,0.047619047619047616,speed,covid,0.9500000000000001
conf_level,0.9523809523809523,speed,covid,0.9500000000000001
avg_shortfall,-0.03137218500934025,speed,covid,0.9500000000000001
max_shortfall,-0.08388643984623781,speed,covid,0.9500000000000001
costs,0.12198264430161279,speed,covid,0.9500000000000001
peak_to_through,4.266318177946446,speed,covid,0.9500000000000001
max_1d,1.1988864356701419,speed,covid,0.9500000000000001
max_5d,1.7087835595362884,speed,covid,0.9500000000000001
max_30d,1.7734238624204768,speed,covid,0.9500000000000001
max_ltm,2.0453627607647356,speed,covid,0.9500000000000001
avg_ltm,1.4381617774005317,speed,covid,0.9500000000000001
n_breaches,6,floor,covid,0.9500000000000001
N_observations,252,floor,covid,0.9500000000000001
perc_breaches,0.023809523809523808,floor,covid,0.9500000000000001
conf_level,0.9761904761904762,floor,covid,0.9500000000000001
avg_shortfall,-0.030204474035502617,floor,covid,0.9500000000000001
max_shortfall,-0.05156926248985562,floor,covid,0.9500000000000001
costs,0.13403462608112737,floor,covid,0.9500000000000001
peak_to_through,3.0098979534194314,floor,covid,0.9500000000000001
max_1d,1.2351760666109877,floor,covid,0.9500000000000001
max_5d,1.898497319585149,floor,covid,0.9500000000000001
max_30d,2.9780183280144064,floor,covid,0.9500000000000001
max_ltm,1.6215270454303417,floor,covid,0.9500000000000001
avg_ltm,1.3293703469604539,floor,covid,0.9500000000000001
n_breaches,11,cap,covid,0.9500000000000001
N_observations,252,cap,covid,0.9500000000000001
perc_breaches,0.04365079365079365,cap,covid,0.9500000000000001
conf_level,0.9563492063492064,cap,covid,0.9500000000000001
avg_shortfall,-0.022111285497617945,cap,covid,0.9500000000000001
max_shortfall,-0.05156926248985562,cap,covid,0.9500000000000001
costs,0.12050448511361433,cap,covid,0.9500000000000001
peak_to_through,3.4139289255154535,cap,covid,0.9500000000000001
max_1d,1.2351760666109877,cap,covid,0.9500000000000001
max_5d,1.8201347644365284,cap,covid,0.9500000000000001
max_30d,3.4139289255154535,cap,covid,0.9500000000000001
max_ltm,1.6215270454303417,cap,covid,0.9500000000000001
avg_ltm,1.300754058661192,cap,covid,0.9500000000000001
n_breaches,6,buffer,covid,0.9500000000000001
N_observations,252,buffer,covid,0.9500000000000001
perc_breaches,0.023809523809523808,buffer,covid,0.9500000000000001
conf_level,0.9761904761904762,buffer,covid,0.9500000000000001
avg_shortfall,-0.012990302468173282,buffer,covid,0.9500000000000001
max_shortfall,-0.03082629447703593,buffer,covid,0.9500000000000001
costs,0.15125281426992568,buffer,covid,0.9500000000000001
peak_to_through,3.729391731293853,buffer,covid,0.9500000000000001
max_1d,1.2351760666109877,buffer,covid,0.9500000000000001
max_5d,1.8155696454520867,buffer,covid,0.9500000000000001
max_30d,3.40536637726138,buffer,covid,0.9500000000000001
max_ltm,1.2972216363442732,buffer,covid,0.9500000000000001
avg_ltm,1.143633916933414,buffer,covid,0.9500000000000001
n_breaches,6,cap_floor,covid,0.9500000000000001
N_observations,252,cap_floor,covid,0.9500000000000001
perc_breaches,0.023809523809523808,cap_floor,covid,0.9500000000000001
conf_level,0.9761904761904762,cap_floor,covid,0.9500000000000001
avg_shortfall,-0.030204474035502617,cap_floor,covid,0.9500000000000001
max_shortfall,-0.05156926248985562,cap_floor,covid,0.9500000000000001
costs,0.12414795872081626,cap_floor,covid,0.9500000000000001
peak_to_through,2.2042367069792186,cap_floor,covid,0.9500000000000001
max_1d,1.2351760666109877,cap_floor,covid,0.9500000000000001
max_5d,1.8201347644365284,cap_floor,covid,0.9500000000000001
max_30d,2.2042367069792186,cap_floor,covid,0.9500000000000001
max_ltm,1.6215270454303417,cap_floor,covid,0.9500000000000001
avg_ltm,1.3293703469604539,cap_floor,covid,0.9500000000000001
n_breaches,7,speed_floor,covid,0.9500000000000001
N_observations,252,speed_floor,covid,0.9500000000000001
perc_breaches,0.027777777777777776,speed_floor,covid,0.9500000000000001
