type,values,model,period,lambda
conf_level,0.952755905511811,speed,2020,0.97
avg_shortfall,-0.03659126139634468,speed,2020,0.97
max_shortfall,-0.08505883748984086,speed,2020,0.97
costs,0.12879962462047506,speed,2020,0.97
peak_to_through,4.155304860972209,speed,2020,0.97
max_1d,1.0878500280840422,speed,2020,0.97
max_5d,1.3759202604163387,speed,2020,0.97
max_30d,1.8000000000000003,speed,2020,0.97
n_breaches,7,floor,2020,0.97
N_observations,254,floor,2020,0.97
perc_breaches,0.027559055118110236,floor,2020,0.97
conf_level,0.9724409448818898,floor,2020,0.97
avg_shortfall,-0.045700487905918734,floor,2020,0.97
max_shortfall,-0.06735727944160251,floor,2020,0.97
costs,0.13986178826171422,floor,2020,0.97
peak_to_through,2.5983651049869123,floor,2020,0.97
max_1d,1.1993184874444947,floor,2020,0.97
max_5d,1.8088862138859299,floor,2020,0.97
max_30d,2.5872168908032482,floor,2020,0.97
n_breaches,7,cap,2020,0.97
N_observations,254,cap,2020,0.97
perc_breaches,0.027559055118110236,cap,2020,0.97
conf_level,0.9724409448818898,cap,2020,0.97
avg_shortfall,-0.045700487905918734,cap,2020,0.97
max_shortfall,-0.06735727944160251,cap,2020,0.97
costs,0.13463768595397543,cap,2020,0.97
peak_to_through,2.240162098059705,cap,2020,0.97
max_1d,1.1993184874444947,cap,2020,0.97
max_5d,1.8088862138859299,cap,2020,0.97
max_30d,2.240162098059705,cap,2020,0.97
n_breaches,11,buffer,2020,0.97
N_observations,254,buffer,2020,0.97
perc_breaches,0.04330708661417323,buffer,2020,0.97
conf_level,0.9566929133858267,buffer,2020,0.97
avg_shortfall,-0.02149732954455101,buffer,2020,0.97
max_shortfall,-0.04442611287966866,buffer,2020,0.97
costs,0.15445367610874008,buffer,2020,0.97
peak_to_through,3.430548307467697,buffer,2020,0.97
max_1d,1.1993184874444947,buffer,2020,0.97
max_5d,1.7918777308182998,buffer,2020,0.97
max_30d,3.3027871105543114,buffer,2020,0.97
kpf,1,baseline,all,0.97
kpf,1,floor,all,0.97
kpf,1,cap,all,0.97
kpf,1,speed,all,0.97
kpf,1,buffer,all,0.97
n_breaches,29,baseline,all,0.975
N_observations,3610,baseline,all,0.975
perc_breaches,0.008033240997229917,baseline,all,0.975
conf_level,0.9919667590027701,baseline,all,0.975
avg_shortfall,-0.02784252554306963,baseline,all,0.975
max_shortfall,-0.08466485528596747,baseline,all,0.975
costs,0.08383914118194317,baseline,all,0.975
peak_to_through,4.516135416374794,baseline,all,0.975
max_1d,1.1875526717025195,baseline,all,0.975
max_5d,1.7872868370615644,baseline,all,0.975
max_30d,3.7560120949169087,baseline,all,0.975
n_breaches,29,speed,all,0.975
N_observations,3610,speed,all,0.975
perc_breaches,0.008033240997229917,speed,all,0.975
conf_level,0.9919667590027701,speed,all,0.975
avg_shortfall,-0.028323604791917905,speed,all,0.975
max_shortfall,-0.08466485528596747,speed,all,0.975
costs,0.08342423363804388,speed,all,0.975
peak_to_through,4.424686529890576,speed,all,0.975
max_1d,1.1711459417019245,speed,all,0.975
max_5d,1.418901614606227,speed,all,0.975
max_30d,1.8000000000000003,speed,all,0.975
n_breaches,17,floor,all,0.975
N_observations,3610,floor,all,0.975
perc_breaches,0.004709141274238227,floor,all,0.975
conf_level,0.9952908587257617,floor,all,0.975
avg_shortfall,-0.03576082790964262,floor,all,0.975
max_shortfall,-0.08466485528596747,floor,all,0.975
costs,0.0902145621165219,floor,all,0.975
peak_to_through,2.5093437429006946,floor,all,0.975
max_1d,1.1875526717025195,floor,all,0.975
max_5d,1.7872868370615644,floor,all,0.975
max_30d,2.5091310893823415,floor,all,0.975
n_breaches,17,cap,all,0.975
N_observations,3610,cap,all,0.975
perc_breaches,0.004709141274238227,cap,all,0.975
conf_level,0.9952908587257617,cap,all,0.975
avg_shortfall,-0.03576082790964262,cap,all,0.975
max_shortfall,-0.08466485528596747,cap,all,0.975
costs,0.08981109443480922,cap,all,0.975
peak_to_through,2.215892407981532,cap,all,0.975
max_1d,1.1875526717025195,cap,all,0.975
max_5d,1.7872868370615644,cap,all,0.975
max_30d,2.215892407981532,cap,all,0.975
n_breaches,20,buffer,all,0.975
N_observations,3610,buffer,all,0.975
perc_breaches,0.00554016620498615,buffer,all,0.975
conf_level,0.9944598337950139,buffer,all,0.975
avg_shortfall,-0.022146119309147692,buffer,all,0.975
max_shortfall,-0.061268993689984494,buffer,all,0.975
costs,0.10267594240774788,buffer,all,0.975
peak_to_through,3.6129083330998357,buffer,all,0.975
max_1d,1.1875526717025195,buffer,all,0.975
max_5d,1.7872868370615644,buffer,all,0.975
max_30d,3.197841574948216,buffer,all,0.975
n_breaches,12,baseline,2020,0.975
N_observations,254,baseline,2020,0.975
perc_breaches,0.047244094488188976,baseline,2020,0.975
conf_level,0.952755905511811,baseline,2020,0.975
avg_shortfall,-0.03568004235813345,baseline,2020,0.975
max_shortfall,-0.07049999775913969,baseline,2020,0.975
costs,0.13636570395269018,baseline,2020,0.975
peak_to_through,4.0979867690119685,baseline,2020,0.975
max_1d,1.1875526717025195,baseline,2020,0.975
max_5d,1.7872868370615644,baseline,2020,0.975
max_30d,3.7560120949169087,baseline,2020,0.975
n_breaches,12,speed,2020,0.975
N_observations,254,speed,2020,0.975
perc_breaches,0.047244094488188976,speed,2020,0.975
conf_level,0.952755905511811,speed,2020,0.975
avg_shortfall,-0.03684265054285011,speed,2020,0.975
max_shortfall,-0.08445129597573969,speed,2020,0.975
costs,0.13053278194448734,speed,2020,0.975
peak_to_through,4.015005128228037,speed,2020,0.975
max_1d,1.104182489511549,speed,2020,0.975
max_5d,1.3280314575385201,speed,2020,0.975
max_30d,1.8000000000000003,speed,2020,0.975
n_breaches,7,floor,2020,0.975
N_observations,254,floor,2020,0.975
perc_breaches,0.027559055118110236,floor,2020,0.975
conf_level,0.9724409448818898,floor,2020,0.975
avg_shortfall,-0.0468399320885819,floor,2020,0.975
max_shortfall,-0.07049999775913969,floor,2020,0.975
costs,0.14084592763350084,floor,2020,0.975
peak_to_through,2.5093437429006946,floor,2020,0.975
max_1d,1.1875526717025195,floor,2020,0.975
max_5d,1.7872868370615644,floor,2020,0.975
max_30d,2.5091310893823415,floor,2020,0.975
n_breaches,7,cap,2020,0.975
N_observations,254,cap,2020,0.975
perc_breaches,0.027559055118110236,cap,2020,0.975
conf_level,0.9724409448818898,cap,2020,0.975
avg_shortfall,-0.0468399320885819,cap,2020,0.975
max_shortfall,-0.07049999775913969,cap,2020,0.975
costs,0.1358753936856794,cap,2020,0.975
peak_to_through,2.215892407981532,cap,2020,0.975
max_1d,1.1875526717025195,cap,2020,0.975
max_5d,1.7872868370615644,cap,2020,0.975
max_30d,2.215892407981532,cap,2020,0.975
n_breaches,11,buffer,2020,0.975
N_observations,254,buffer,2020,0.975
perc_breaches,0.04330708661417323,buffer,2020,0.975
conf_level,0.9566929133858267,buffer,2020,0.975
avg_shortfall,-0.02273369655574688,buffer,2020,0.975
max_shortfall,-0.047105841789194525,buffer,2020,0.975
costs,0.1533736341781247,buffer,2020,0.975
peak_to_through,3.2783894152095745,buffer,2020,0.975
max_1d,1.1875526717025195,buffer,2020,0.975
max_5d,1.7872868370615644,buffer,2020,0.975
max_30d,3.197841574948216,buffer,2020,0.975
kpf,1,baseline,all,0.975
kpf,1,floor,all,0.975
kpf,1,cap,all,0.975
kpf,1,speed,all,0.975
kpf,1,buffer,all,0.975
n_breaches,28,baseline,all,0.98
N_observations,3610,baseline,all,0.98
perc_breaches,0.00775623268698061,baseline,all,0.98
conf_level,0.9922437673130194,baseline,all,0.98
avg_shortfall,-0.02946757055198737,baseline,all,0.98
max_shortfall,-0.08599679093982991,baseline,all,0.98
costs,0.08504296560377293,baseline,all,0.98
peak_to_through,4.1513084794210755,baseline,all,0.98
max_1d,1.174177564041058,baseline,all,0.98
max_5d,1.7454016375328616,baseline,all,0.98
max_30d,3.53556730378877,baseline,all,0.98
n_breaches,28,speed,all,0.98
N_observations,3610,speed,all,0.98
perc_breaches,0.00775623268698061,speed,all,0.98
conf_level,0.9922437673130194,speed,all,0.98
avg_shortfall,-0.02982348428744516,speed,all,0.98
max_shortfall,-0.08599679093982991,speed,all,0.98
costs,0.08469161967363978,speed,all,0.98
peak_to_through,4.134975407992132,speed,all,0.98
max_1d,1.148969435504811,speed,all,0.98
max_5d,1.3581209342293772,speed,all,0.98
max_30d,1.8000000000000003,speed,all,0.98
n_breaches,17,floor,all,0.98
N_observations,3610,floor,all,0.98
perc_breaches,0.004709141274238227,floor,all,0.98
conf_level,0.9952908587257617,floor,all,0.98
avg_shortfall,-0.0367098628061435,floor,all,0.98
max_shortfall,-0.08599679093982991,floor,all,0.98
costs,0.09106158418745089,floor,all,0.98
peak_to_through,2.3927625174685194,floor,all,0.98
max_1d,1.174177564041058,floor,all,0.98
max_5d,1.7454016375328616,floor,all,0.98
max_30d,2.3801057864808657,floor,all,0.98
n_breaches,17,cap,all,0.98
N_observations,3610,cap,all,0.98
perc_breaches,0.004709141274238227,cap,all,0.98
conf_level,0.9952908587257617,cap,all,0.98
avg_shortfall,-0.0367098628061435,cap,all,0.98
max_shortfall,-0.08599679093982991,cap,all,0.98
costs,0.09072023996570695,cap,all,0.98
peak_to_through,2.166003668892115,cap,all,0.98
max_1d,1.174177564041058,cap,all,0.98
max_5d,1.7454016375328616,cap,all,0.98
max_30d,2.166003668892115,cap,all,0.98
n_breaches,20,buffer,all,0.98
N_observations,3610,buffer,all,0.98
perc_breaches,0.00554016620498615,buffer,all,0.98
conf_level,0.9944598337950139,buffer,all,0.98
avg_shortfall,-0.02324565845244725,buffer,all,0.98
max_shortfall,-0.06293391325731255,buffer,all,0.98
costs,0.10384644816726818,buffer,all,0.98
peak_to_through,3.3210467835368602,buffer,all,0.98
max_1d,1.174177564041058,buffer,all,0.98
max_5d,1.7454016375328614,buffer,all,0.98
max_30d,3.0713723210269617,buffer,all,0.98
n_breaches,12,baseline,2020,0.98
N_observations,254,baseline,2020,0.98
perc_breaches,0.047244094488188976,baseline,2020,0.98
conf_level,0.952755905511811,baseline,2020,0.98
avg_shortfall,-0.0368869148943348,baseline,2020,0.98
max_shortfall,-0.07408843888032478,baseline,2020,0.98
costs,0.1353166648738335,baseline,2020,0.98
peak_to_through,3.8714825292317787,baseline,2020,0.98
max_1d,1.174177564041058,baseline,2020,0.98
max_5d,1.7454016375328616,baseline,2020,0.98
max_30d,3.53556730378877,baseline,2020,0.98
n_breaches,12,speed,2020,0.98
N_observations,254,speed,2020,0.98
perc_breaches,0.047244094488188976,speed,2020,0.98
conf_level,0.952755905511811,speed,2020,0.98
avg_shortfall,-0.03771738027706965,speed,2020,0.98
max_shortfall,-0.08405402347314292,speed,2020,0.98
costs,0.13037731528017163,speed,2020,0.98
peak_to_through,3.856250416031975,speed,2020,0.98
max_1d,1.109040960941186,speed,2020,0.98
max_5d,1.2895574552343707,speed,2020,0.98
max_30d,1.8000000000000003,speed,2020,0.98
n_breaches,7,floor,2020,0.98
N_observations,254,floor,2020,0.98
perc_breaches,0.027559055118110236,floor,2020,0.98
conf_level,0.9724409448818898,floor,2020,0.98
avg_shortfall,-0.04802692761824482,floor,2020,0.98
max_shortfall,-0.07408843888032478,floor,2020,0.98
costs,0.1397823165973664,floor,2020,0.98
peak_to_through,2.3927625174685194,floor,2020,0.98
max_1d,1.174177564041058,floor,2020,0.98
max_5d,1.7454016375328616,floor,2020,0.98
max_30d,2.3801057864808657,floor,2020,0.98
n_breaches,7,cap,2020,0.98
N_observations,254,cap,2020,0.98
perc_breaches,0.027559055118110236,cap,2020,0.98
conf_level,0.9724409448818898,cap,2020,0.98
avg_shortfall,-0.04802692761824482,cap,2020,0.98
max_shortfall,-0.07408843888032478,cap,2020,0.98
costs,0.13537226923236687,cap,2020,0.98
peak_to_through,2.166003668892115,cap,2020,0.98
max_1d,1.174177564041058,cap,2020,0.98
max_5d,1.7454016375328616,cap,2020,0.98
max_30d,2.166003668892115,cap,2020,0.98
n_breaches,10,buffer,2020,0.98
N_observations,254,buffer,2020,0.98
perc_breaches,0.03937007874015748,buffer,2020,0.98
conf_level,0.9606299212598425,buffer,2020,0.98
avg_shortfall,-0.0268604752568931,buffer,2020,0.98
max_shortfall,-0.05157737652024029,buffer,2020,0.98
costs,0.14881626052886038,buffer,2020,0.98
peak_to_through,3.097186023385423,buffer,2020,0.98
max_1d,1.174177564041058,buffer,2020,0.98
max_5d,1.7454016375328614,buffer,2020,0.98
max_30d,3.0713723210269617,buffer,2020,0.98
kpf,1,baseline,all,0.98
kpf,1,floor,all,0.98
kpf,1,cap,all,0.98
kpf,1,speed,all,0.98
kpf,1,buffer,all,0.98
n_breaches,28,baseline,all,0.985
N_observations,3610,baseline,all,0.985
perc_breaches,0.00775623268698061,baseline,all,0.985
conf_level,0.9922437673130194,baseline,all,0.985
avg_shortfall,-0.03012993826913902,baseline,all,0.985
max_shortfall,-0.08758882466310765,baseline,all,0.985
costs,0.08588056636827722,baseline,all,0.985
peak_to_through,3.857603634312402,baseline,all,0.985
max_1d,1.1674486280547656,baseline,all,0.985
max_5d,1.6930656896583507,baseline,all,0.985
max_30d,3.236884446387984,baseline,all,0.985
n_breaches,28,speed,all,0.985
N_observations,3610,speed,all,0.985
perc_breaches,0.00775623268698061,speed,all,0.985
conf_level,0.9922437673130194,speed,all,0.985
avg_shortfall,-0.030202459090958037,speed,all,0.985
max_shortfall,-0.08758882466310765,speed,all,0.985
costs,0.08561565901886678,speed,all,0.985
peak_to_through,3.857603634312402,speed,all,0.985
max_1d,1.1264636258233345,speed,all,0.985
max_5d,1.3034201530797977,speed,all,0.985
max_30d,1.8000000000000003,speed,all,0.985
n_breaches,17,floor,all,0.985
N_observations,3610,floor,all,0.985
perc_breaches,0.004709141274238227,floor,all,0.985
conf_level,0.9952908587257617,floor,all,0.985
avg_shortfall,-0.03777768287704775,floor,all,0.985
max_shortfall,-0.08758882466310765,floor,all,0.985
costs,0.09151237948921918,floor,all,0.985
peak_to_through,2.2814758862764943,floor,all,0.985
max_1d,1.1674486280547656,floor,all,0.985
max_5d,1.6930656896583507,floor,all,0.985
max_30d,2.2183237514444425,floor,all,0.985
n_breaches,17,cap,all,0.985
N_observations,3610,cap,all,0.985
perc_breaches,0.004709141274238227,cap,all,0.985
conf_level,0.9952908587257617,cap,all,0.985
avg_shortfall,-0.03777768287704775,cap,all,0.985
max_shortfall,-0.08758882466310765,cap,all,0.985
costs,0.09124481226109593,cap,all,0.985
peak_to_through,2.10134257878801,cap,all,0.985
max_1d,1.1674486280547656,cap,all,0.985
max_5d,1.6930656896583507,cap,all,0.985
max_30d,2.10134257878801,cap,all,0.985
n_breaches,20,buffer,all,0.985
N_observations,3610,buffer,all,0.985
perc_breaches,0.00554016620498615,buffer,all,0.985
conf_level,0.9944598337950139,buffer,all,0.985
avg_shortfall,-0.024596502936787477,buffer,all,0.985
max_shortfall,-0.06492395541140972,buffer,all,0.985
costs,0.10428958564329882,buffer,all,0.985
peak_to_through,3.0860829074499216,buffer,all,0.985
max_1d,1.1674486280547656,buffer,all,0.985
max_5d,1.6930656896583507,buffer,all,0.985
max_30d,2.8599592298934375,buffer,all,0.985
n_breaches,12,baseline,2020,0.985
N_observations,254,baseline,2020,0.985
perc_breaches,0.047244094488188976,baseline,2020,0.985
conf_level,0.952755905511811,baseline,2020,0.985
avg_shortfall,-0.038315683066588016,baseline,2020,0.985
max_shortfall,-0.08066775344717768,baseline,2020,0.985
costs,0.13226239162535244,baseline,2020,0.985
peak_to_through,3.6286586325626984,baseline,2020,0.985
max_1d,1.1674486280547656,baseline,2020,0.985
max_5d,1.6930656896583507,baseline,2020,0.985
max_30d,3.236884446387984,baseline,2020,0.985
n_breaches,12,speed,2020,0.985
N_observations,254,speed,2020,0.985
perc_breaches,0.047244094488188976,speed,2020,0.985
conf_level,0.952755905511811,speed,2020,0.985
avg_shortfall,-0.03848489831749905,speed,2020,0.985
max_shortfall,-0.08269833645811019,speed,2020,0.985
costs,0.12853822721515826,speed,2020,0.985
peak_to_through,3.6286586325626984,speed,2020,0.985
max_1d,1.115086041961655,speed,2020,0.985
max_5d,1.3034201530797977,speed,2020,0.985
max_30d,1.8000000000000003,speed,2020,0.985
n_breaches,7,floor,2020,0.985
N_observations,254,floor,2020,0.985
perc_breaches,0.027559055118110236,floor,2020,0.985
conf_level,0.9724409448818898,floor,2020,0.985
avg_shortfall,-0.04976741750383213,floor,2020,0.985
max_shortfall,-0.08066775344717768,floor,2020,0.985
costs,0.13665820123289044,floor,2020,0.985
peak_to_through,2.2814758862764943,floor,2020,0.985
max_1d,1.1674486280547656,floor,2020,0.985
max_5d,1.6930656896583507,floor,2020,0.985
max_30d,2.2183237514444425,floor,2020,0.985
n_breaches,7,cap,2020,0.985
N_observations,254,cap,2020,0.985
perc_breaches,0.027559055118110236,cap,2020,0.985
conf_level,0.9724409448818898,cap,2020,0.985
avg_shortfall,-0.04976741750383213,cap,2020,0.985
max_shortfall,-0.08066775344717768,cap,2020,0.985
costs,0.13330907114862714,cap,2020,0.985
peak_to_through,2.10134257878801,cap,2020,0.985
max_1d,1.1674486280547656,cap,2020,0.985
max_5d,1.6930656896583507,cap,2020,0.985
max_30d,2.10134257878801,cap,2020,0.985
n_breaches,10,buffer,2020,0.985
N_observations,254,buffer,2020,0.985
perc_breaches,0.03937007874015748,buffer,2020,0.985
conf_level,0.9606299212598425,buffer,2020,0.985
avg_shortfall,-0.029189516498292035,buffer,2020,0.985
max_shortfall,-0.059801519728806415,buffer,2020,0.985
costs,0.14167974124362334,buffer,2020,0.985
peak_to_through,2.902926906050159,buffer,2020,0.985
max_1d,1.1674486280547656,buffer,2020,0.985
max_5d,1.6930656896583507,buffer,2020,0.985
max_30d,2.8599592298934375,buffer,2020,0.985
kpf,1,baseline,all,0.985
kpf,1,floor,all,0.985
kpf,1,cap,all,0.985
kpf,1,speed,all,0.985
kpf,1,buffer,all,0.985
n_breaches,26,baseline,all,0.99
N_observations,3610,baseline,all,0.99
perc_breaches,0.007202216066481994,baseline,all,0.99
conf_level,0.992797783933518,baseline,all,0.99
avg_shortfall,-0.03368635467699759,baseline,all,0.99
max_shortfall,-0.08904163135057519,baseline,all,0.99
costs,0.08709447961639456,baseline,all,0.99
peak_to_through,3.5542872620838177,baseline,all,0.99
max_1d,1.1555826556405009,baseline,all,0.99
max_5d,1.6832803342543994,baseline,all,0.99
max_30d,2.9018694123997055,baseline,all,0.99
n_breaches,26,speed,all,0.99
N_observations,3610,speed,all,0.99
perc_breaches,0.007202216066481994,speed,all,0.99
conf_level,0.992797783933518,speed,all,0.99
avg_shortfall,-0.03368635467699759,speed,all,0.99
max_shortfall,-0.08904163135057519,speed,all,0.99
costs,0.08690747587959011,speed,all,0.99
peak_to_through,3.5542872620838177,speed,all,0.99
max_1d,1.1231390826317271,speed,all,0.99
max_5d,1.4116278256164574,speed,all,0.99
max_30d,1.8,speed,all,0.99
n_breaches,17,floor,all,0.99
N_observations,3610,floor,all,0.99
perc_breaches,0.004709141274238227,floor,all,0.99
conf_level,0.9952908587257617,floor,all,0.99
avg_shortfall,-0.03857084919104082,floor,all,0.99
max_shortfall,-0.08904163135057519,floor,all,0.99
costs,0.09224783727135585,floor,all,0.99
peak_to_through,2.136846789830085,floor,all,0.99
max_1d,1.1555826556405009,floor,all,0.99
max_5d,1.6214867345361756,floor,all,0.99
max_30d,2.0271450211463167,floor,all,0.99
n_breaches,17,cap,all,0.99
N_observations,3610,cap,all,0.99
perc_breaches,0.004709141274238227,cap,all,0.99
conf_level,0.9952908587257617,cap,all,0.99
avg_shortfall,-0.03857084919104082,cap,all,0.99
max_shortfall,-0.08904163135057519,cap,all,0.99
costs,0.09211481339905823,cap,all,0.99
peak_to_through,2.049301461949484,cap,all,0.99
max_1d,1.1555826556405009,cap,all,0.99
max_5d,1.6214867345361756,cap,all,0.99
max_30d,2.0271450211463167,cap,all,0.99
n_breaches,19,buffer,all,0.99
N_observations,3610,buffer,all,0.99
perc_breaches,0.005263157894736842,buffer,all,0.99
conf_level,0.9947368421052631,buffer,all,0.99
avg_shortfall,-0.02800451728326071,buffer,all,0.99
max_shortfall,-0.06773982324796662,buffer,all,0.99
costs,0.10479596180744744,buffer,all,0.99
peak_to_through,2.8434298096670543,buffer,all,0.99
max_1d,1.1555826556405009,buffer,all,0.99
max_5d,1.6832803342543994,buffer,all,0.99
max_30d,2.6506029433386087,buffer,all,0.99
n_breaches,12,baseline,2020,0.99
N_observations,254,baseline,2020,0.99
perc_breaches,0.047244094488188976,baseline,2020,0.99
conf_level,0.952755905511811,baseline,2020,0.99
avg_shortfall,-0.04070280593355432,baseline,2020,0.99
max_shortfall,-0.08701839626250585,baseline,2020,0.99
costs,0.12694772628594023,baseline,2020,0.99
peak_to_through,3.3280979549496017,baseline,2020,0.99
max_1d,1.1555826556405009,baseline,2020,0.99
max_5d,1.6832803342543994,baseline,2020,0.99
max_30d,2.9018694123997055,baseline,2020,0.99
n_breaches,12,speed,2020,0.99
N_observations,254,speed,2020,0.99
perc_breaches,0.047244094488188976,speed,2020,0.99
conf_level,0.952755905511811,speed,2020,0.99
avg_shortfall,-0.04070280593355432,speed,2020,0.99
max_shortfall,-0.08701839626250585,speed,2020,0.99
costs,0.12431875935568924,speed,2020,0.99
peak_to_through,3.3280979549496017,speed,2020,0.99
max_1d,1.1231390826317271,speed,2020,0.99
max_5d,1.4116278256164574,speed,2020,0.99
max_30d,1.8,speed,2020,0.99
n_breaches,7,floor,2020,0.99
N_observations,254,floor,2020,0.99
perc_breaches,0.027559055118110236,floor,2020,0.99
conf_level,0.9724409448818898,floor,2020,0.99
avg_shortfall,-0.05103196191537072,floor,2020,0.99
max_shortfall,-0.08701839626250585,floor,2020,0.99
costs,0.13127857814869506,floor,2020,0.99
peak_to_through,2.136846789830085,floor,2020,0.99
max_1d,1.1555826556405009,floor,2020,0.99
max_5d,1.6214867345361756,floor,2020,0.99
max_30d,2.0271450211463167,floor,2020,0.99
n_breaches,7,cap,2020,0.99
N_observations,254,cap,2020,0.99
perc_breaches,0.027559055118110236,cap,2020,0.99
conf_level,0.9724409448818898,cap,2020,0.99
avg_shortfall,-0.05103196191537072,cap,2020,0.99
max_shortfall,-0.08701839626250585,cap,2020,0.99
costs,0.13034393374571224,cap,2020,0.99
peak_to_through,2.049301461949484,cap,2020,0.99
max_1d,1.1555826556405009,cap,2020,0.99
max_5d,1.6214867345361756,cap,2020,0.99
max_30d,2.0271450211463167,cap,2020,0.99
n_breaches,10,buffer,2020,0.99
N_observations,254,buffer,2020,0.99
perc_breaches,0.03937007874015748,buffer,2020,0.99
conf_level,0.9606299212598425,buffer,2020,0.99
avg_shortfall,-0.03296419811104801,buffer,2020,0.99
max_shortfall,-0.06773982324796662,buffer,2020,0.99
costs,0.1346705947794843,buffer,2020,0.99
peak_to_through,2.662478363959681,buffer,2020,0.99
max_1d,1.1555826556405009,buffer,2020,0.99
max_5d,1.6832803342543994,buffer,2020,0.99
max_30d,2.6506029433386087,buffer,2020,0.99
kpf,1,baseline,all,0.99
kpf,1,floor,all,0.99
kpf,1,cap,all,0.99
kpf,1,speed,all,0.99
kpf,1,buffer,all,0.99
n_breaches,25,baseline,all,0.995
N_observations,3610,baseline,all,0.995
perc_breaches,0.006925207756232687,baseline,all,0.995
conf_level,0.9930747922437673,baseline,all,0.995
avg_shortfall,-0.03482857169705458,baseline,all,0.995
max_shortfall,-0.09125445682015078,baseline,all,0.995
costs,0.08894760490876794,baseline,all,0.995
peak_to_through,3.5424539060825087,baseline,all,0.995
max_1d,1.1314584836056867,baseline,all,0.995
max_5d,1.6251179614075606,baseline,all,0.995
max_30d,2.5325882912455615,baseline,all,0.995
n_breaches,25,speed,all,0.995
N_observations,3610,speed,all,0.995
perc_breaches,0.006925207756232687,speed,all,0.995
conf_level,0.9930747922437673,speed,all,0.995
avg_shortfall,-0.03482857169705458,speed,all,0.995
max_shortfall,-0.09125445682015078,speed,all,0.995
costs,0.08882930235568719,speed,all,0.995
peak_to_through,3.5424539060825087,speed,all,0.995
max_1d,1.1211718321482318,speed,all,0.995
max_5d,1.5107172827538495,speed,all,0.995
max_30d,1.8000000000000003,speed,all,0.995
n_breaches,17,floor,all,0.995
N_observations,3610,floor,all,0.995
perc_breaches,0.004709141274238227,floor,all,0.995
conf_level,0.9952908587257617,floor,all,0.995
avg_shortfall,-0.03904392334450824,floor,all,0.995
max_shortfall,-0.09125445682015078,floor,all,0.995
costs,0.09356989897794538,floor,all,0.995
peak_to_through,2.140889204988125,floor,all,0.995
max_1d,1.1314584836056867,floor,all,0.995
max_5d,1.5511967836374065,floor,all,0.995
max_30d,1.815420641953677,floor,all,0.995
n_breaches,17,cap,all,0.995
N_observations,3610,cap,all,0.995
perc_breaches,0.004709141274238227,cap,all,0.995
conf_level,0.9952908587257617,cap,all,0.995
avg_shortfall,-0.03904392334450824,cap,all,0.995
max_shortfall,-0.09125445682015078,cap,all,0.995
costs,0.09342304973485172,cap,all,0.995
peak_to_through,2.0154665447079725,cap,all,0.995
max_1d,1.1314584836056867,cap,all,0.995
max_5d,1.5511967836374065,cap,all,0.995
max_30d,1.815420641953677,cap,all,0.995
n_breaches,16,buffer,all,0.995
N_observations,3610,buffer,all,0.995
perc_breaches,0.00443213296398892,buffer,all,0.995
conf_level,0.9955678670360111,buffer,all,0.995
avg_shortfall,-0.03374042067944189,buffer,all,0.995
max_shortfall,-0.07303489894502278,buffer,all,0.995
costs,0.10587780470682534,buffer,all,0.995
peak_to_through,2.8339631248660067,buffer,all,0.995
max_1d,1.1314584836056867,buffer,all,0.995
max_5d,1.6251179614075606,buffer,all,0.995
max_30d,2.532588291245562,buffer,all,0.995
n_breaches,12,baseline,2020,0.995
N_observations,254,baseline,2020,0.995
perc_breaches,0.047244094488188976,baseline,2020,0.995
conf_level,0.952755905511811,baseline,2020,0.995
avg_shortfall,-0.04129887265403278,baseline,2020,0.995
max_shortfall,-0.09125445682015078,baseline,2020,0.995
costs,0.11951582689383528,baseline,2020,0.995
peak_to_through,3.008831334634269,baseline,2020,0.995
max_1d,1.1314584836056867,baseline,2020,0.995
max_5d,1.6251179614075606,baseline,2020,0.995
max_30d,2.5325882912455615,baseline,2020,0.995
n_breaches,12,speed,2020,0.995
N_observations,254,speed,2020,0.995
perc_breaches,0.047244094488188976,speed,2020,0.995
conf_level,0.952755905511811,speed,2020,0.995
avg_shortfall,-0.04129887265403278,speed,2020,0.995
max_shortfall,-0.09125445682015078,speed,2020,0.995
costs,0.11785268633243166,speed,2020,0.995
peak_to_through,3.008831334634269,speed,2020,0.995
max_1d,1.1211718321482318,speed,2020,0.995
max_5d,1.5107172827538495,speed,2020,0.995
max_30d,1.8000000000000003,speed,2020,0.995
n_breaches,7,floor,2020,0.995
N_observations,254,floor,2020,0.995
perc_breaches,0.027559055118110236,floor,2020,0.995
conf_level,0.9724409448818898,floor,2020,0.995
avg_shortfall,-0.051637113423605704,floor,2020,0.995
max_shortfall,-0.09125445682015078,floor,2020,0.995
costs,0.12357339189302884,floor,2020,0.995
peak_to_through,1.9933214189806696,floor,2020,0.995
max_1d,1.1314584836056867,floor,2020,0.995
max_5d,1.5511967836374065,floor,2020,0.995
max_30d,1.815420641953677,floor,2020,0.995
n_breaches,7,cap,2020,0.995
N_observations,254,cap,2020,0.995
perc_breaches,0.027559055118110236,cap,2020,0.995
conf_level,0.9724409448818898,cap,2020,0.995
avg_shortfall,-0.051637113423605704,cap,2020,0.995
max_shortfall,-0.09125445682015078,cap,2020,0.995
costs,0.12357339189302884,cap,2020,0.995
peak_to_through,1.9933214189806696,cap,2020,0.995
max_1d,1.1314584836056867,cap,2020,0.995
max_5d,1.5511967836374065,cap,2020,0.995
